A11,A22,A33,A23,A13,A12,B11,B22,B33,B23,B13,B12 ,D11,D22,D33,D23,D13,D12
34.85253123,399.4091924,19.46589309,-32.82205363,-6.360305913,15.37496697,-6.089179759,-4.995788683,-11.97619471,-28.91393146,-22.58525707,-4.682679025,1180.58388,5139.254146,549.9502911,-329.8306648,-158.6273232,501.2335758
43.41976546,368.986795,14.74591866,0.016959944,0.014748694,23.11556208,0.504622579,-0.579174495,0.405806951,-0.000199052,-0.00042746,-3.358113466,1431.862101,4868.346215,494.0104258,-0.437445976,-0.456925539,788.5941963
25.76890047,406.5576365,15.60991826,0.023664479,0.023233404,12.87917719,0.735414517,-7.572656248,-1.601543696,0.002955361,0.003097881,-4.410663736,890.7135748,5200.338901,460.9862009,0.010636137,-0.017946251,470.7674558
37.18849784,413.6058861,16.46178592,0.034146011,0.034549927,17.80153144,7.14e-06,-8.47e-06,-5.36e-05,1.711074214,1.196437036,-6.72e-06,1243.202081,5315.511382,539.9963763,-0.522911943,-1.038682398,581.2166569
21.70728028,409.1235479,6.444661263,0.035125475,0.032042686,2.590280194,2.23e-06,8.06e-05,1.47e-05,-44.96877539,2.440483749,4.07e-06,746.3180757,5057.815999,475.9606256,0.1635749,-0.015554432,151.3606637
28.06866914,464.0566812,16.5530917,0.025190871,0.025463855,15.11561277,-48.03432679,5.051229886,3.710411261,-0.00321148,-0.003437546,-10.11153973,998.133758,5881.416279,392.380135,-2.618528651,-2.412811301,541.2873574
9.972771748,409.6477237,19.51529154,-40.75180173,-9.315526781,2.930499888,3.58e-05,3.98e-05,0.000143961,8.76e-05,-0.000131587,-1.63e-05,371.7002209,4966.169077,505.8674379,-495.0522663,-302.5300602,58.43537438
32.92468448,414.0454753,17.56743735,-0.14751854,-0.086327976,16.99028716,3.184629398,-2.97672788,-0.136969199,-0.067821118,-0.041526848,-1.517276978,1107.557719,5399.899336,590.0076365,-0.382574494,-0.250664839,583.2467164
35.74588914,313.1735392,10.7525202,0.105933775,0.081154036,17.85421389,-2.27e-05,5.55e-05,-2.77e-06,0.530883955,-18.15502437,0.000136684,1115.971097,4082.430517,370.1310013,-0.008511995,-0.000208134,623.6683194
28.43653252,409.3251389,13.0718845,0.422771278,0.444669458,12.41928394,2.296315557,4.83224721,-2.190275672,-0.00481091,0.095917086,4.12227313,984.5962395,5229.685275,433.8253942,3.944475244,-0.584866698,437.9578225
52.36815533,421.2353707,17.67940838,0.019153626,0.019073505,27.42780816,-7.76e-08,-4.82e-07,7.51e-08,-5.37e-08,-2.29e-07,-4.41e-07,1782.65279,5594.479211,603.4614798,4.45e-06,-4.85e-07,924.1960948
27.19998026,419.5929341,14.04589127,-1.717807028,-2.608243586,14.09747593,7.51e-05,-3.52e-06,5.18e-07,-2.81e-06,4.6e-05,3.78e-05,1040.019848,5459.776332,589.7232581,1.29e-05,0.000318932,505.9343521
35.11038817,305.7939112,10.24431854,0.135103165,0.11344673,17.12534263,0.000148442,-1.09e-05,0.002438089,-0.422669035,21.28296955,-2.17e-06,1082.916268,3978.864424,354.800652,0.006464439,-0.031656892,600.4911545
35.64565098,311.5929528,10.41256393,0.089721325,0.059713342,17.6582947,-2.84e-05,-2.81e-05,2.4e-05,-3.42e-05,-4.46e-05,2.97e-06,1110.487937,4060.211203,365.0003228,-9.09e-05,-9.81e-05,621.8392049
28.34964176,367.0673844,14.06931291,0.037005584,0.035631686,10.01022568,1.885847913,0.282102529,5.44030962,-0.007120819,-0.008239978,0.939424804,994.3202862,4739.923151,428.5040171,-0.026568822,0.022249789,480.7986478
52.34401058,420.4469849,18.0841228,0.018702652,0.018678822,27.39314703,5.85e-06,7.67e-06,-1e-06,0.074634438,-0.010668181,6.6e-06,1781.349432,5581.406039,604.775326,-0.006503866,-0.002354622,922.9542083
37.46858593,322.6032769,13.00034023,-0.027445131,-0.020088482,18.70517349,-9.095578888,-0.305126343,-0.349756427,-0.015258288,-0.012516952,-5.370147923,1175.218945,4212.547484,374.1541116,-1.507928183,-1.545224102,652.2013815
21.74224268,383.6656265,20.60525579,45.58882538,10.94436623,5.970805656,5.57e-05,-1.91e-05,-1.99e-05,-2.34e-05,-1.85e-06,2.27e-05,715.2869275,4705.281938,480.265548,568.9568508,344.3983916,115.8714481
42.16835374,423.6101649,15.02236573,-1.597019716,-2.378430137,22.60036994,-0.000143215,-9.75e-05,0.193446374,-1.057343408,0.398571335,-0.000117201,1573.960088,5570.530801,589.4034679,-0.135503422,-0.933154762,787.3486341
42.38800446,416.5923723,17.25302534,0.052303185,0.056074264,21.59744354,-0.000297354,-0.000133111,0.003712766,1.195656176,0.694074688,-0.000227926,1406.74093,5401.925002,567.1385763,-0.314657951,-0.779567378,691.1437012
40.78253588,357.1332063,10.10304494,0.020517945,0.020410839,21.9201223,7.41e-06,0.000145026,-1.42e-05,8.61e-06,-1.05e-05,2.33e-05,1325.928954,4708.975132,438.7992295,-0.000407657,0.000138769,751.5337028
37.29666378,311.1115804,25.96079806,0.029021817,0.04188279,16.50349176,0.259724968,-0.34203746,4.959800388,0.008475622,0.010674112,-0.054872693,1241.028012,3674.89813,447.4830807,0.011214968,0.428530347,499.0196763
52.39832489,415.6261791,20.52775388,0.263262727,0.142322476,27.42418238,3.3e-07,4.33e-05,2.04e-06,2.16e-05,1.1e-06,2.11e-05,1773.124937,5500.560493,613.918084,0.000135023,6.7e-06,914.3556192
36.82575722,327.4614233,4.864692083,0.040745715,0.034367869,19.02068878,-7.25e-05,-2.25e-05,2.83e-05,1.53e-05,-1.63e-05,-1.21e-05,1155.298939,4292.122013,356.231794,0.000240491,8.38e-05,665.4324895
49.12662105,403.0036263,16.95429132,0.10316413,0.114761072,26.17323055,-2.08e-05,1.05e-05,0.018637242,0.357532209,-1.480843595,-3.32e-06,1651.874469,5338.116465,566.1023562,0.079862365,0.087489956,878.6800189
21.25644899,344.4139872,38.74114235,80.16217552,15.36510211,9.938399453,-0.000198376,-0.000764977,-0.000420777,-0.000140445,6.73e-05,2.82e-06,700.2886785,4144.791581,587.3171926,866.0706989,342.5029511,94.54254218
48.19898061,397.9866388,16.87779192,0.52846231,0.641587948,26.17324495,-5.042677128,-0.439050796,0.228410211,-0.215741459,-0.273427998,-1.540858309,1609.226181,5255.281242,548.7869307,-1.482867872,-1.979155196,859.6475958
38.51628937,337.2441996,12.41093553,0.023759934,0.017861334,20.1464695,-8.24e-05,-1.61e-05,-0.000250177,-0.179786301,8.749575901,-3.53e-05,1238.036696,4420.677809,421.9333026,0.006682266,3.31e-05,695.9653673
41.20654882,329.0002405,15.94649967,0.017662806,0.017854398,20.30302593,-7.230935422,-0.443327631,-2.260841132,-0.00231682,-0.001458116,13.59504636,1348.784853,4321.199294,451.7514916,2.235749596,2.335221894,713.7095477
25.19283359,412.0605537,11.64320651,0.028135972,0.028450611,7.510008102,-5.72e-06,-3.99e-05,-4.84e-05,15.15795959,-0.505105278,2.07e-06,854.0649295,5171.576165,533.4729046,0.301655035,0.424498532,268.5909104
46.12111466,386.9238588,15.77558229,0.571708228,0.611946532,25.19822875,4.24e-05,-5e-06,0.042155991,0.192979767,-1.350147574,2.09e-05,1536.096129,5102.16428,529.7377706,0.131120341,0.133731747,833.921462
40.22372175,348.3177085,13.53382813,0.018060838,0.01395761,21.18610666,-10.48217339,0.096807194,0.19138194,-0.00073751,2.29e-05,-3.918074129,1304.180643,4575.207853,441.0227554,1.182308373,1.241710237,728.5551388
25.22653699,398.2919958,17.61132847,-31.00191434,-9.28769332,8.90029836,1.26e-06,5.69e-05,4.61e-05,-4.77e-05,-7.92e-06,3.63e-05,822.7405401,4959.506777,491.4335308,-418.076294,-303.8711972,221.9151159
26.91361654,413.6249414,15.84840341,-10.40100885,-0.705117501,13.69582937,-31.18002578,7.089222057,2.626758085,0.733496999,-1.655799197,-7.11709897,939.8327284,5559.653794,424.3156813,4.599294114,-10.40726828,507.5374509
29.74706014,409.2368164,14.98468231,0.079601711,0.081694055,12.86304638,0.928361132,4.59381986,1.451360983,-0.029241715,-0.030009377,3.463620079,1030.194996,5285.374655,475.9233029,0.313964672,-0.06246848,480.5562011
41.34241402,327.026295,31.86259396,53.95446689,2.636618361,26.62002857,0.000111343,-0.000133713,2.37e-05,-6.04e-05,4.21e-05,-7.53e-05,1375.340318,4458.905403,582.0442339,366.2008425,-34.36431685,814.3292756
24.37541235,407.192892,16.60059401,0.426263432,0.725553914,12.25677503,0.338430196,-5.116380466,-0.493305293,1.099792359,0.030101391,-3.176528073,821.8172708,5213.175806,389.3455506,56.79736353,-6.868576194,428.4755869
52.31968058,419.589965,18.54165015,0.018822782,0.018558875,27.37198697,4.04e-07,5.66e-07,5.36e-08,6.3e-07,1.92e-07,1.5e-06,1780.129481,5567.078783,606.6273254,5.31e-06,3.73e-07,921.7083854
39.79644207,298.603855,17.36471904,0.015124614,0.015449452,18.16778638,-24.73877035,-0.342407936,-3.17640556,-0.000587605,-0.000327159,3.222390147,1294.951541,3812.838702,409.3355565,0.050341173,0.019455143,640.1169833
3.068222972,422.3340186,11.62811454,0.031401017,0.031342878,-2.049529001,2.18e-06,1.21e-05,1.5e-06,-2.95e-06,-1.81e-06,-1.86e-06,140.425325,5140.389771,415.4724771,2.13e-06,3.35e-05,-36.67572687
33.52258921,377.5061021,12.81909211,-0.60495175,-0.439293908,10.60229907,8.69338665,-2.813392422,4.223006957,0.101668262,0.183905342,0.434200219,1196.5445,4921.349903,480.1983837,0.547814411,1.111845357,512.937321
51.73375338,424.7220982,15.2906187,0.011882612,0.010279591,26.85446398,-6.14e-06,-1.53e-05,0.001596902,-0.524775572,0.044175159,-1.55e-05,1757.813602,5643.42295,592.6424596,-0.240828055,-0.421819803,904.9044896
45.17622233,380.4201048,15.3962698,0.015654726,0.015102986,24.11526599,-2.07e-05,4.46e-06,1.73e-06,3.63e-06,-1.38e-05,-3.81e-06,1499.377681,5026.682616,517.5879598,2.4e-05,-6.32e-05,818.7490592
41.66109564,338.8551762,15.53762762,0.015204271,0.015246444,20.98387233,-4.436625244,-0.477661536,-1.920052409,-0.00075447,-0.000681722,13.55751075,1365.821951,4466.124451,462.3808373,1.941989346,2.027846017,733.4476431
35.19143669,305.2439984,12.24691401,0.10788319,0.087081158,17.0736712,0.000167675,9.94e-06,-1.75e-05,-1.73e-05,9.92e-07,2.41e-05,1093.957836,3971.681428,369.2411308,-6.71e-05,0.000179393,605.4253615
41.46015783,357.6711669,13.81954294,0.016861047,0.014831536,22.05079754,-5.57e-05,-1.96e-06,0.000448923,0.192423888,-2.842061727,-2.8e-05,1355.62377,4707.275071,466.8799609,-0.002591004,0.000245365,754.9078122
22.59837957,387.7904014,19.69035975,41.83357126,10.42605971,6.703496782,-0.370434928,-0.830448783,-1.845305416,18.27988554,8.298860737,-0.362942635,741.7217209,4773.543635,480.8658052,534.3815577,326.5141994,143.5080549
38.26830825,339.7628319,7.384335892,0.024111571,0.019634967,20.24871653,-3.99e-05,-5.62e-06,-2.46e-05,-2.75e-05,-2.15e-05,-4.06e-05,1221.539199,4465.478159,390.3617548,-2.6e-05,-8.42e-05,701.5529008
39.40815611,341.415376,13.64645305,12.38065915,0.121342489,20.94528699,-7.18e-06,-1.74e-07,1.81e-05,3.56e-06,-4.41e-06,1.28e-05,1275.363166,4499.117218,440.8100925,83.38617973,-7.176886505,717.9830367
52.62077689,414.6614209,21.00790501,0.509504751,0.277668058,27.62332022,3.09e-06,-3.14e-05,-1.5e-06,-1.4e-05,1.18e-06,-1.18e-05,1771.288659,5483.992037,615.6828034,-6.33e-05,9.42e-06,912.3907991
38.77399939,410.6357104,17.19637644,-16.36913938,-4.7490553,17.79836066,-6.174194066,-3.885679533,-7.188790107,-14.19794718,-12.52287622,-4.551711246,1313.076111,5292.003892,549.4780668,-192.9802795,-133.5274113,589.910622
38.86705679,279.4507613,18.30819375,-0.002754572,-0.000780679,16.8333062,40.36546848,-0.285270233,3.686664088,-0.012676796,-0.006491389,8.323199543,1258.761213,3450.116628,363.8199903,-0.177760994,-0.040630815,587.1087693
42.18265235,364.5719823,11.33988995,2.922295332,2.986788153,22.24999743,6.02e-05,-0.000135758,-3.67e-06,-6.94e-05,-9.83e-07,-1.5e-05,1381.012872,4825.476754,462.1765707,-0.000433896,-2.91e-05,775.7088134
26.19002101,285.8349706,22.31599176,-0.026599803,0.080893687,8.071701741,0.749634509,0.035094274,-7.755612704,-6.96e-05,0.037202746,0.268737692,909.7480436,3380.681608,253.4437503,0.398503886,0.113014747,462.4081742
22.28224086,367.5571526,27.40360072,-61.33354209,-12.38745559,8.267575328,1.017264021,2.602714892,11.08198585,-16.61247768,-6.580438146,0.52536415,749.3957004,4530.760938,525.4478577,-682.9472552,-319.7094222,148.6028116
38.47760205,406.9236598,15.52551905,0.18268971,0.25651293,15.7399987,6.526422064,-4.789854642,1.417623569,-0.091703372,-0.114783885,-1.413720961,1282.312141,5216.180869,559.4528451,0.164253223,0.051341805,550.5930221
26.90503032,409.816875,14.93706281,0.022253827,0.022519151,12.78176572,1.178125969,-4.878313123,1.147237728,-0.002321476,-0.002149864,-2.914867107,926.3805115,5336.250796,509.2602425,-0.007809108,0.029761037,467.2983389
38.86863537,337.240581,13.18980608,0.026944445,0.021539944,20.15185808,-10.26104172,0.154380601,0.264290439,-0.00384545,-0.002798674,-4.460451953,1245.03786,4418.579996,411.841484,1.393360469,1.470040951,696.1802702
28.14908871,566.7732989,17.75172018,49.63790944,7.894160744,23.04711522,-52.27989177,-16.97898444,3.670546746,-11.67715519,1.066680869,-10.68860618,1006.193535,5830.675958,405.238777,-73.59868648,6.728445881,573.0959066
52.35107318,420.6010415,18.02700869,0.018670109,0.018687518,27.41805333,-6.11e-08,4.91e-07,0.0,2.02e-07,3.69e-08,3.03e-07,1781.694614,5583.581143,604.7387422,3.55e-06,5.23e-07,923.2730812
27.16800548,406.6047255,11.75099819,0.057008314,0.058461457,12.76336903,1.301654808,6.046598802,2.871413239,-0.017713721,-0.018390519,3.650328376,944.0009816,5156.428752,377.3092004,0.092587561,0.020090843,450.9223237
25.58901907,384.2939037,21.42933683,-45.8256502,-9.951441246,8.67487888,-2.199043833,-2.746581587,-0.510426509,-20.86950587,-10.35427771,-1.437727236,857.7249001,4797.905312,518.2304959,-516.434579,-273.178573,225.7915394
33.43061082,289.6913833,9.177623771,-2.444568558,-2.026317762,12.76676712,2.119169918,0.000113061,1.39e-05,0.000106774,1.3e-05,1.3250747,1034.937924,3814.515149,331.2893716,0.000576424,0.000286106,557.17013
33.55745797,280.1269358,26.42826118,0.126401812,0.117268692,5.666841928,8.034069818,0.125050512,5.791726101,-0.036027533,-0.037014795,3.408278884,1168.487007,3378.205831,439.6162216,-0.561170737,-0.085720566,440.2200177
22.85560137,390.0642014,18.83725254,38.41196213,10.17422917,6.207565949,0.352748073,0.461790765,-4.452616178,14.72940297,6.368029218,0.120464579,763.1683197,4809.633332,508.1324358,479.3068463,305.1771279,138.6784518
45.00268175,382.1047197,12.93031195,0.925031676,0.963982336,24.08981249,-7.93e-05,-4.25e-05,-6.19e-06,-3.84e-05,-4.2e-05,-8.37e-05,1491.828943,5063.785962,503.0183818,-0.000279016,-0.000204242,823.3646543
52.35764798,420.4597457,18.08445861,0.024070438,0.023984667,27.40491673,3.07e-06,3.41e-06,-0.000604255,0.036925851,-0.005750669,3.3e-06,1781.485155,5581.668621,604.901027,-0.005165001,-0.003017899,923.0715932
27.85642118,400.4835082,15.41270626,-3.793539884,1.491607732,10.71674061,0.337820584,5.917051253,1.962887091,0.492259993,-1.422810987,1.770277082,855.8472561,5217.66856,413.0380417,3.084609643,-8.951526194,466.991066
39.79644076,298.6039127,17.36465882,0.015243527,0.015367986,18.16764541,24.7387283,-0.342398919,3.176416334,0.00072452,0.000293463,-3.324041839,1295.086821,3812.838622,409.3354957,-0.049254726,-0.019454188,640.1689261
37.30121488,320.588075,12.9970432,-0.033483454,-0.026138907,18.48840586,-8.91300105,0.331903033,0.361206047,0.016640126,0.01377482,-5.352190991,1166.081466,4184.035527,369.1430934,1.494888495,1.537777604,645.7159315
44.90398093,416.344137,17.60694675,9.12214068,2.161012706,22.7504345,3.434111112,1.701084527,-2.378680757,4.656224215,3.806411768,2.234259618,1510.940748,5441.659915,579.1059579,96.84166006,60.13811319,748.7097826
37.30121565,320.5879937,12.99703304,-0.033434742,-0.0262332,18.48851675,-8.91299827,-0.332070445,-0.361173627,-0.016647719,-0.013822164,-5.532230291,1166.081522,4183.860762,369.1431306,-1.494812433,-1.537520322,645.6786757
20.78528546,361.5945288,29.55549256,65.84605617,13.05697933,7.898805143,-0.367822204,-0.160433263,53.93441561,-33.90006583,7.079273433,-0.133615433,697.3849538,4414.631187,517.2775305,748.2676985,355.8834,124.9131693
22.2494039,410.2589797,10.5373967,0.028206728,0.030632866,4.961206135,-7.61e-07,1.46e-05,-1.24e-05,-19.46049474,2.074742094,-1.83e-06,760.3300747,5101.998671,515.9096225,-0.064105547,-0.244881863,193.8230231
36.52064683,320.7801799,11.28385272,0.043230206,0.028869732,18.56923376,3.39e-05,1.47e-05,-0.00047242,-0.305452775,14.94030846,1.62e-05,1152.61621,4190.139723,386.3924872,0.010233836,0.00507911,647.0959737
20.04088955,421.8667983,16.47903495,6.515738158,-2.199844051,17.34544706,0.61583695,8.667084754,1.923504,2.032730418,3.864234203,7.033378467,834.2206071,5392.522893,422.2737875,12.7991208,24.35730635,500.0517612
40.11667644,349.0714652,12.81472249,0.020033978,0.01574909,21.2511439,-7.91e-06,7.48e-05,4.32e-06,1.32e-05,1.27e-05,-7.23e-06,1302.305271,4587.44494,444.8439631,4.82e-05,0.000202132,730.5286718
26.26729928,407.7829884,15.34432149,7.894125387,0.551372273,12.94591767,0.837826468,5.032336666,23.19088131,-3.369618593,-1.059628713,3.391430057,900.9636517,5322.762694,493.380525,74.11210093,8.506464611,474.7647955
20.48085135,373.3943482,20.72331248,54.7081927,11.44961538,6.013896453,-9.75e-06,1.52e-05,1.35e-06,3.08e-05,-5.57e-05,-6.03e-05,700.5844827,4648.664382,483.2366426,649.6822213,345.4968812,109.1937804
52.33796071,420.4429873,18.08346166,0.018646506,0.0186187,27.39068174,7.53e-06,1.01e-05,-1.36e-06,0.112378343,-0.015399976,8.27e-06,1781.088642,5580.954502,604.5593037,-0.010077306,-0.00409358,922.737104
49.884301,416.5258771,19.35901965,0.027219673,0.024132357,25.9352281,-0.000134907,-6.2e-05,0.002021393,2.196437462,0.139214936,-8.66e-05,1690.172132,5478.341111,592.3556914,-0.128968107,-0.265608642,862.3744339
44.29403793,344.7207198,32.6528538,54.82882729,2.745966687,28.13181946,-5.71e-05,3.6e-06,-1.47e-05,3.48e-05,-5.09e-05,1.6e-05,1486.715808,4713.947964,619.1756815,370.5834384,-36.54067861,862.4577042
38.93368366,410.0229985,17.5873489,19.06151796,4.74347687,18.11921928,-5.964693867,-3.569575398,-13.75269607,22.58208676,22.5587021,-4.337842298,1314.325687,5295.678833,553.5780169,214.3514399,135.8647862,591.3100289
35.75716614,311.5661923,12.36085154,0.095621048,0.064772705,17.70839243,1.16e-05,1.49e-06,1.03e-05,8.38e-06,-4.48e-05,-2.83e-05,1120.829183,4059.669169,379.9635907,-1.71e-05,-0.000154555,624.0200869
38.83652412,339.4996564,12.5009547,0.023645337,0.01485147,20.35330644,4.5e-05,4.84e-05,-1.65e-06,-1.66e-05,-4.99e-06,-4.38e-05,1251.12705,4452.344953,426.4289448,0.000132539,4.98e-06,703.5414249
12.5575281,405.6288933,16.74165703,-19.07989936,-8.474266574,1.689309739,8.89e-06,-1.82e-06,-4.47e-07,2.79e-06,5.47e-06,5.69e-06,423.4583613,5057.194772,553.4878042,-283.3372508,-256.9447723,46.62454821
35.50695505,386.5961174,16.98597282,0.023266592,0.17601491,12.22681696,-7.71491411,0.531610397,-2.803309279,0.000124682,0.073219996,-2.605712086,1219.168801,4964.071771,532.7127636,0.108317895,0.579827421,507.7981616
39.71971094,419.5943762,12.22441314,0.008193109,0.015285023,16.74654703,-3.18e-05,-5.61e-05,-2.36e-07,-2.54e-05,-1.93e-05,-4.64e-05,1336.517495,5478.546184,555.5342574,-0.000218701,-0.000123613,593.7827987
22.89536921,373.8945325,24.73015893,-55.68070682,-11.6615531,7.83397762,-1.089626242,-2.472841517,7.249452566,-18.12300309,-6.445402089,-0.639855839,769.8813547,4622.181353,517.6137003,-628.3969781,-311.4375658,154.2738389
44.29351631,353.9440249,25.45511105,43.40416361,1.427272852,26.17940516,9.41e-05,-2.91e-06,-2.28e-05,-2.23e-05,5.71e-06,4.93e-05,1476.741807,4805.893077,572.0800557,294.2078089,-29.69814275,836.9605366
14.51528019,406.9865212,15.85079163,0.025226349,0.025319991,2.088950125,-2.08e-05,1.27e-05,-6.12e-05,-1.128802181,30.47963237,-9.85e-06,522.9808983,5037.962263,543.8054556,-0.034908506,0.090292476,117.8229527
