ε11,ε22,ε12,ɣ13,ɣ23,κ11,κ22,κ12,A11,A22,A33,A23,A13,A12,B11,B22,B33,B23,B13,B12 ,D11,D22,D33,D23,D13,D12,K11,K22,K12
0.968918919,1,0,0,0,-0.009648649,0,0,26.37692917,443.9819797,15.58755132,11.25909073,-0.666103407,12.62873923,-17.97108498,-0.253685641,-1.861118527,2.488795078,-1.719465251,-10.08062089,908.1923503,5569.429099,473.6831989,15.67570161,-10.8605746,486.5470228,8.672368344,45.05756376,-0.551866433
1.191891892,1,0,0,0,-0.004135135,0,0,40.52967562,350.6166721,13.62554828,0.018452971,0.014123566,21.40295471,-10.45897054,0.084215946,0.175001179,-0.000969787,0.000203163,-3.805665583,1316.996434,4607.595901,446.9687306,1.109314619,1.163176374,735.1722666,-6.00E-05,0,-3.00E-05
1,1,0,0,0,0,0,-0.000675676,52.29385868,420.4107962,18.0807324,0.010497294,0.010588668,27.36123117,-8.00E-06,-8.32E-06,6.77E-05,-0.045450352,-6.05E-05,-7.94E-06,1779.942456,5579.380884,603.8535272,0.017855509,0.009777343,921.8477906,7.755444427,48.15128165,-0.000193556
1,1,0,-0.017567568,0,0.005972973,0,0,26.1965507,412.1921002,15.32891749,0.023252863,0.022936533,13.48257413,0.916568381,3.824345646,1.209644163,-0.00271869,-0.002943845,3.414409982,887.283834,5362.310071,499.3974352,-0.002504505,0.022725068,466.3480971,7.004456245,0,-0.001690104
1,0.995810811,0,0,0,0,0,0,52.58584266,423.6342961,16.24883332,0.212330625,0.127268318,27.57865503,-4.35E-06,9.92E-06,-2.27E-07,4.29E-06,-2.19E-06,2.88E-06,1785.080491,5636.209889,598.1467754,2.87E-05,-1.70E-05,926.0542324,5.10E-05,-0.000422653,-0.000185819
1,1,0,-0.017567568,0,-0.005972973,0,0,26.01549281,411.9071944,15.32826604,-0.112551795,-0.066899693,13.24969517,0.919210041,-3.888351495,-1.209898455,-0.02716155,-0.01293795,-2.92078932,887.30459,5363.650352,499.3753806,1.722389599,1.115532614,466.8359416,7.097766701,0.000400772,1.274186415
1,1,0,-0.02027027,0,0,0,0,51.75429077,420.1874187,18.07508862,0.019152053,0.019130319,27.10588737,4.59E-05,7.51E-05,1.55E-07,3.90E-05,2.37E-05,6.10E-05,1757.94117,5576.949879,605.0893092,0.000228945,0.000147364,913.4324688,7.584670582,37.82944222,0.18814072
0.916891892,1,0,0.037837838,0,0,0,0,3.016163927,425.9897237,-2.415056684,-0.002319857,-0.00178365,-2.079522409,-4.59E-05,2.76E-05,1.39E-05,-5.06E-06,4.39E-06,-3.08E-05,99.61472321,5116.713092,64.18542495,0.000120983,-5.99E-05,-46.59929342,4.985570147,0,0.004225029
1,1,0,-0.048648649,0,0,0,-0.004864865,33.19613813,407.8718258,16.01778844,0.02277842,0.022943743,13.39172674,1.37E-05,0.00015076,-7.22E-05,-1.591237653,-0.927876099,-3.81E-05,1116.504783,5175.218124,526.6403891,0.460856792,0.508635758,465.1294895,8.378585892,-3.89E-05,0.000809569
1.385135135,1,0,0,0,0,0,0.00472973,34.51706435,298.0683152,9.748598393,-0.056353267,-0.043047073,16.0611312,2.37E-05,2.36E-05,-0.003953503,0.617150276,-24.47448852,-4.39E-05,1051.291846,3875.394948,340.2972817,-0.028517397,-0.057749166,574.8394663,-8.25E-05,-2.60E-05,-5.42E-05
1.229054054,1,0,0.018918919,0,0,0,0,38.83633912,339.3485208,12.51009321,0.018145501,0.017924652,20.35489653,-0.00018848,-6.07E-05,2.16E-05,1.76E-06,-4.75E-05,-9.35E-05,1250.751075,4449.383735,426.681776,-8.52E-05,-0.000264105,703.55019,7.417649069,0,-0.006461071
1,1,-0.010810811,0.022972973,0,0,0,0,49.00625188,419.5663886,18.03761787,-5.118043697,-0.858701003,25.9653813,0.000278716,0.000295484,4.76E-05,0.000171915,0.000162682,0.00028708,1609.352064,5521.781535,600.6502186,-46.64722091,-24.17124432,825.1124869,7.602473066,48.24482928,-0.617498469
1.184459459,1,0.074324324,0,0,0,0,0,40.6297722,343.8147861,16.83125429,24.91456988,0.394688486,22.3424023,-4.13E-05,-8.23E-06,-3.41E-06,2.28E-05,-2.90E-06,-1.33E-05,1327.035698,4581.599684,475.7374861,169.0217848,-15.26885606,749.9262525,5.27E-05,6.26E-05,5.77E-05
1,1.00472973,0,0,0,-0.011027027,0,0,22.92289341,406.338962,17.56384401,1.971747002,-1.023219653,14.77919177,0.560559423,-20.85091334,-1.554612031,0.155310287,-0.906493096,-15.01248017,851.7972946,5302.536989,463.7333188,0.973898032,-5.727645197,464.7126848,10.27610779,37.51034622,-2.615820982
1,0.98,0,0,0,0,0,0.005,21.24593215,409.9922231,4.323933752,0.044432093,0.043211652,2.315925969,2.81E-05,0.000305899,-1.43E-05,-58.4642931,2.368110382,0.000182596,736.8976077,5080.96392,467.4078916,0.260198187,-0.009072447,168.8636908,0.001407331,0.00166157,0.00153445
1.020945946,1,0,0.018918919,0,0,0,0,50.88161553,411.7850227,17.52226438,0.027848632,0.028727173,26.86301055,1.85E-05,0.000106399,9.50E-07,5.30E-05,9.27E-06,5.94E-05,1715.812313,5464.40958,586.7005366,0.000321926,5.58E-05,903.4219742,7.776334319,37.00302016,0.009141272
1,0.999459459,0,0,0,-0.005054054,0,0,29.76254623,409.537251,14.87113427,0.087385022,0.082638675,12.73979352,0.928621463,4.680945681,-1.408718958,0.032843637,0.031092681,3.530579702,1031.329033,5293.306249,477.9920451,-0.319376667,0.066547081,480.2025779,-0.000153114,0.000120872,-1.61E-05
1,0.992972973,0,0,-0.006756757,0,0,0,41.06073685,421.8734751,14.95030261,0.013127792,0.02022769,20.82717632,-1.89E-06,-1.93E-05,6.02E-07,-7.52E-06,-1.01E-06,-1.02E-05,1388.556555,5549.807736,587.9620513,-0.000318319,-0.000363996,714.3159488,1.68E-06,48.20621732,-0.20303662
1,0.994594595,0,-0.001351351,0,0,0,0,52.30682075,424.5592453,15.69349783,0.019333736,0.019898938,27.32795838,2.18E-07,4.15E-05,-2.30E-06,1.86E-05,-8.49E-07,1.88E-05,1784.628274,5650.360149,596.0218625,0.000114889,-4.38E-08,925.3176832,0.214627604,-0.007017472,-0.142422187
1,1,0,0,0,0.005972973,0,0.001756757,26.38073124,408.0142283,15.10196301,-0.741927678,-0.502487059,12.84203362,0.902146733,5.015812291,0.755205968,0.748246539,0.049626982,3.434055113,906.0643939,5323.045049,492.5138719,-16.58974931,4.789790102,471.4287282,7.25E-05,-4.00E-05,1.63E-05
1.184459459,1,0,0,-0.010810811,0,0,0,40.74788554,352.9625047,13.43184954,0.017048847,0.017229274,21.61245012,6.52E-05,-2.37E-05,3.53E-06,-4.35E-06,-1.28E-05,-7.38E-06,1327.700141,4641.247384,456.5214101,-0.000169108,-0.00031566,741.8106011,-0.01014978,31.83992556,-0.577485083
0.894594595,1,0,-0.041891892,0,0,0,0,2.560824073,435.2605014,-0.753365063,-0.005469374,-0.002462214,-2.121151854,0.000129262,0.000108174,-3.11E-06,3.84E-05,-4.19E-05,2.08E-05,86.93864609,5193.64239,63.34607945,0.000388891,9.73E-05,-45.79185565,4.634035538,0,0.00330405
1,1,0,0,-0.027027027,0,0,-0.002702703,41.12612696,413.0555096,16.32617872,0.026541437,0.026407481,19.15730225,4.75E-05,3.63E-05,-1.59E-05,-0.64850598,-0.356119522,3.57E-05,1407.44315,5354.892905,561.8036873,0.207128936,0.247280628,660.9282456,-7.89E-05,46.22137554,0.001626532
0.87972973,1,0,0,0,0,0,0,2.225801131,447.8671243,10.34769106,0.018283885,0.02200684,-2.079711163,-0.014448488,-0.000356175,-0.000404297,7.26E-05,4.53E-05,0.00540319,110.0246042,5395.540958,356.2044604,0.00153235,0.000999493,-29.7889977,-2.20E-05,-0.000127684,-7.48E-05
1,1,0.225675676,0,0,0.003675676,0,0,22.45862865,343.4583565,40.85218741,80.89762748,15.28533869,11.79038877,0.429266768,0.411292309,-13.95459761,-38.55130961,-17.13805162,0.331898687,755.3296822,4143.954183,589.0034522,868.1314756,334.0179009,173.864358,-0.000188943,-0.000247741,-0.000218342
1.080405405,1,0.093243243,0,0,0,0,0,46.40252383,375.8863803,21.77367882,34.59041977,0.882329082,27.25043102,5.30E-05,-5.58E-06,-1.14E-05,-1.03E-05,3.45E-05,2.67E-05,1551.519241,5037.649422,569.5514194,226.7518596,-23.57255036,855.5123327,34.69952076,34.90865764,-4.409278449
1,1,0,0.044594595,0,-0.015162162,0,0,24.32225647,410.7184991,16.68223943,0.020489332,0.02017756,12.88198256,0.342132061,-4.110325486,-1.914777551,0.001136101,0.001360502,-3.040739706,822.926463,5361.569119,416.2529867,0.009939642,-0.018787439,465.7360732,14.584404,0,-4.89E-05
1,1,0,0.031081081,0,0,0,0,49.22722293,418.728922,17.92472472,0.055963547,0.066108024,25.45438664,0.000206697,0.000227515,1.28E-06,0.000119499,0.000102783,0.00021821,1595.130447,5523.609085,601.2175478,0.000755159,0.000656064,822.0678765,7.58573073,37.83368921,-0.214021549
1,1.009189189,0,0.047297297,0,0,0,0,50.13777041,412.467344,21.76837106,-0.004066093,-0.008219169,26.38738963,0.000257815,0.000309437,-1.51E-05,0.000153181,0.000121709,0.000274583,1694.06487,5436.047876,618.575167,0.000873762,0.000733745,875.6112696,7.711095018,0.000939292,-0.12077143
1,0.987702703,0,0,0,0,0,0.002432432,21.64834719,410.0111964,10.17915884,0.031729682,0.03296409,4.509225059,7.59E-07,-1.67E-07,-9.71E-05,-21.2124489,2.105514756,3.09E-06,740.7010747,5090.353411,511.0393961,-0.017167238,-0.211619915,181.2119754,37.62900846,38.40448385,-3.358254992
1.080405405,0.997432432,0,0,0,0,0,0,46.69071361,391.4333756,14.93809576,-0.927316817,-0.922896069,25.36299151,1.46E-06,4.02E-05,4.51E-06,2.05E-05,-4.79E-07,1.72E-05,1558.64458,5174.997042,531.8463717,8.98E-05,-7.65E-06,846.6411874,-0.001620993,-0.000205884,-0.000913439
1,1,0,0,0,0.009648649,0,0.002837838,25.44896213,407.4642365,15.48301911,-0.288599078,-0.629307164,13.3583908,0.549414324,4.943630456,0.549984281,0.808074123,0.046247944,3.183209416,861.9806806,5327.952941,460.8106792,-24.18220167,0.543322233,477.1917415,2.53E-05,-0.000131341,-5.30E-05
1,0.990540541,0.254054054,0,0,0,0,0,21.29462463,332.5033731,44.0701518,89.26271582,17.34501049,12.61783831,0.000983873,-0.002600151,0.000931137,-0.002832186,0.003326584,0.000157117,715.7322378,4005.235848,613.3236758,948.2143685,339.9132647,122.5859101,0.000235357,-0.000436267,-0.000100455
1,1,0,-0.05,-0.05,0,0,0,39.22840692,409.5438164,14.86775648,-5.022527918,-3.667352105,17.43657238,1.20E-05,3.25E-05,2.29E-05,3.57E-05,5.81E-05,2.36E-05,1325.828005,5321.45384,556.8910384,-101.9979819,-110.5738819,624.0536524,7.016096838,45.8728085,-1.408669526
1,1.002297297,0,-0.024324324,0,0,0,0,51.67874323,418.2828258,19.04142673,0.016814928,0.016512145,27.03421223,6.35E-05,8.50E-05,6.19E-07,4.43E-05,3.30E-05,7.35E-05,1753.945476,5545.281305,608.6899192,0.00028406,0.000211026,910.2198799,7.591515898,47.96607174,0.112664662
1,1,0,0,-0.016216216,0,0,0.001621622,44.82793905,417.7037873,17.4710985,0.024314886,0.015713324,23.08802556,0.006359625,-9.77E-05,-1.60E-05,0.7521911,0.523134875,0.002220011,1522.85697,5492.069858,587.3739468,-0.284761079,-0.336252899,782.7210293,7.680920949,47.38647426,-0.00505499
1.087837838,1,0,-0.006756757,0,0,0,0,46.14860652,388.6169829,15.77345467,1.349382687,1.173474022,25.83347862,1.81E-05,-1.40E-05,-3.49E-07,-6.90E-06,7.38E-06,-5.98E-07,1535.772757,5102.31006,529.5863097,-2.86E-05,-3.33E-06,833.9957436,14.00477924,34.69342341,-25.2891737
1.043243243,0.999459459,0,0,0,0,0,0,49.15491123,405.1099507,16.70117267,-0.846871112,-0.845115711,26.97012758,-4.19E-06,3.89E-05,-6.49E-07,2.15E-05,-9.30E-06,2.06E-05,1654.422281,5348.419867,566.2291045,0.000140027,-7.80E-05,881.1938192,-0.000805274,-5.35E-05,-0.00042941
1,1,0.121621622,-0.004054054,0,0,0,0,20.73843064,373.5731084,24.0671229,55.26924334,11.83940488,6.22362327,0.000110156,0.000314944,0.000107722,0.000139673,0.000112067,6.13E-05,682.6842937,4571.174445,487.4490764,656.5867761,354.3793427,103.9142567,7.774587381,-0.000434871,3.696848085
0.924324324,1,0,0,0,0.012405405,0,0,27.28376087,429.895679,16.39258966,-6.236064751,-0.546653018,14.06309215,-36.42581228,6.171804869,2.603851517,0.34172635,-0.914898391,-7.8631078,951.2879586,5841.997957,460.0271129,2.152067621,-5.731142572,521.4252832,10.57293836,48.01554453,0.556102495
1,1,0,0,0,-0.004594595,0,-0.001351351,26.91091276,408.9330145,15.22913034,-0.590615477,-0.47366293,12.80559887,1.173647098,-4.815777391,0.888843226,-0.190802938,0.066789943,-2.890071643,926.4132023,5322.743846,506.4092815,-12.67978994,1.498319204,467.0318938,0.000272021,0.000634917,0.000453469
1,1,0,0,-0.033783784,0,0,0,42.23842389,414.8042038,15.51121439,0.096768685,0.110554498,20.13868858,4.61E-07,-4.81E-08,2.06E-07,8.72E-07,-4.66E-07,2.78E-07,1426.893852,5405.316407,562.7837401,0.000346168,0.000277255,675.4483721,-2.30E-05,46.84003066,0.017861284
1,1,0,0.004054054,0,0,0,-0.000405405,52.32499338,420.435671,18.08339463,0.018620363,0.018707323,27.38493213,-7.40E-06,-8.74E-06,1.55E-05,-0.027412123,-0.000148476,-7.11E-06,1780.537925,5580.887089,604.5728481,0.009857291,0.003800306,922.57242,7.726700068,48.17340563,-0.001825527
1,1,0,-0.047297297,0.047297297,0,0,0,39.6775336,410.4843901,15.14332604,4.656290147,3.577399475,17.91359266,-1.71E-05,-0.000156403,4.52E-06,-9.17E-05,-4.79E-05,-6.33E-05,1340.321403,5337.425756,560.1017753,95.52743665,106.2132357,634.9510967,6.439146998,46.19649292,1.058773686
1,1,0,0,0,-0.006891892,0,-0.002027027,25.82904098,411.6017171,15.14266854,-0.432660522,-0.734407086,13.43617673,0.790511586,-3.919175989,0.762478844,-0.282049224,0.080904525,-2.950230548,885.7284192,5246.517614,461.5565933,-13.1774076,-7.668131705,463.4868441,0.001203965,-0.003908628,-0.001352331
1.184459459,0.991756757,0,0,0,0,0,0,41.10897863,359.1812938,10.40757606,0.016788519,0.017599199,22.11390169,-3.71E-05,2.29E-05,6.40E-06,1.60E-06,-2.52E-05,6.85E-06,1339.004762,4737.596789,444.5125404,9.42E-05,-0.000211984,757.3779828,-0.000355941,-0.000189366,-0.000272654
1,1,0.102702703,0,-0.006756757,0,0,0,21.38574328,380.4246013,21.68961261,48.86505694,11.12036085,6.254126294,0.000421309,0.000288407,0.002315111,0.003054425,0.007074994,5.64E-05,692.9534017,4681.030501,524.2447254,576.329358,309.9637727,83.88459599,0.005891183,43.63486452,3.327388308
1,1,0.254054054,0,0,0,0,0,20.96972463,334.3968841,45.98176455,86.76029116,17.45226935,11.52222233,-0.003420311,-0.000377561,-0.001359763,0.001952008,0.000215378,-0.00141386,690.2194882,3957.637177,613.1594299,915.457878,343.6774429,102.2239518,0.001401613,-0.020029655,-0.009314021
1,1,0.074324324,0,0,0,0,0.001081081,22.86693302,390.0709955,18.83817833,38.40994479,10.17305962,6.212992206,-0.35837832,-0.46515399,-4.481113643,15.23676533,6.531137302,-0.123097107,763.5103023,4810.75276,508.1796224,479.1914274,305.1098261,139.259252,38.65908303,37.49988361,14.92297085
1.310810811,1,0,0,0,0,0,-0.003378378,36.11520029,316.9218456,11.01764701,0.068663828,0.048067123,18.20421283,-2.41E-05,-1.67E-06,-0.000236081,-0.334829558,16.53476707,6.46E-05,1133.835061,4135.71765,378.14149,0.010468544,0.000916784,635.3308296,-8.28E-05,-5.62E-05,-6.95E-05
0.902027027,1,0,0,0,0,0,0,2.467982352,437.788909,10.65688315,0.027538698,0.028923541,-2.12663919,-0.000149371,-6.74E-05,-4.99E-05,-2.93E-06,5.29E-07,-5.70E-05,119.1932678,5288.963836,372.7955118,-0.000516433,2.63E-05,-34.35329325,-4.29E-05,-8.47E-06,-2.57E-05
1,1.003918919,0,0.02972973,0,0,0,0,51.39828337,416.8113156,19.70384087,0.017869931,0.016271074,26.85321999,9.37E-05,0.00014962,-1.00E-05,6.98E-05,4.28E-05,0.000119548,1742.308476,5520.509534,611.1505466,0.000423306,0.000266448,903.6469063,7.555863562,37.60807056,-0.544836723
1,1,0,0,0.001351351,-0.000459459,0,0,40.90676362,417.1653044,17.97757625,0.017372991,0.030161187,21.30421697,5.280670171,-1.627698564,-0.019609147,0.007767275,0.014114365,0.031347191,1364.297435,5455.735045,599.7819603,0.094242175,0.162140836,699.5910406,7.704833525,48.01908758,0.119526107
1.229054054,0.989324324,0,0,0,0,0,0,39.29229161,347.253911,8.597283033,0.019739477,0.018210633,20.97696229,4.20E-05,-2.10E-05,-4.14E-06,2.02E-05,2.58E-05,6.79E-05,1265.077498,4570.659878,411.240461,5.05E-05,9.61E-05,723.2166364,-2.17E-05,-3.37E-06,-1.26E-05
1.147297297,0.993783784,0,0,0,0,0,0,42.91809724,369.0125593,11.96951193,2.272195705,2.381952267,22.69681676,-8.94E-05,2.99E-05,-1.32E-06,2.18E-05,-3.81E-05,-3.42E-05,1410.009981,4885.780167,474.2115917,0.00020037,-6.46E-05,787.9518794,32.97128187,33.1654993,4.712085091
1,0.984864865,0,0,0.033783784,0,0,0,27.46432646,416.2009355,5.520244503,0.086680777,0.076613096,9.803772421,-6.29E-07,-9.77E-06,-5.20E-06,-1.22E-05,-1.77E-06,-1.02E-05,942.8963615,5354.171411,463.5988287,-0.000138268,-0.000110509,427.5290881,0.000644044,47.31504399,0.162106926
1,1,0,0.041891892,0,0,0,0.004189189,34.73641708,409.7042448,16.17665063,0.043570439,0.049149441,14.78877226,0.000734537,0.00144765,-0.001055902,2.080864506,1.409231903,0.00080178,1166.747841,5221.779696,533.2362653,-0.462816023,-0.515378307,502.6916033,8.089340837,43.93015336,-1.825980614
1,1,0,0.039189189,0,0,0,0,47.60436827,421.2485361,17.65426679,0.118237961,0.181756988,26.74087736,0.000565608,0.000516307,3.47E-06,0.000258249,0.000280262,0.000540948,1286.747022,5400.650318,587.5676315,0.001626241,0.001780919,630.5278849,7.269990323,37.84353325,0.560832262
1.318243243,1,-0.095945946,0,0,0,0,0,35.77471339,302.6367376,15.3289665,-27.36920014,-0.296283823,19.09802277,2.03E-05,3.29E-05,1.04E-05,-7.33E-05,-4.02E-06,3.36E-05,1126.790779,4028.711098,398.9411489,-188.2597258,14.20014855,643.7343129,-0.000205103,0.000166854,-1.91E-05
1,1,0,0.006756757,0.006756757,0,0,0,52.23790177,420.3315269,17.99730179,-0.076153402,-0.029588246,27.30373359,5.61E-06,4.01E-06,-2.05E-06,1.61E-06,1.52E-06,4.85E-06,1778.258278,5581.963151,604.7782118,-0.288711464,-0.124110593,922.7973265,7.64483246,47.58837443,-0.331073385
1.043243243,1,0,0,0,-0.005054054,0,0,32.03363512,400.0842765,16.95386119,0.627678346,0.816301769,18.54695012,30.70542893,-1.978394048,0.08682154,-0.018255164,-0.0100005,5.79821442,1028.639787,5191.728876,546.4715213,-0.980285437,-1.073757855,572.7991476,-0.002426514,-1.96E-06,-0.001214236
1,1,0,-0.013513514,0,0,0,0,52.17102737,420.3664774,18.08251718,0.024236444,0.024513246,27.31823371,1.80E-05,3.74E-05,4.44E-07,1.89E-05,9.21E-06,2.80E-05,1773.824736,5580.504399,605.0618051,0.000124398,5.64E-05,920.3843558,7.687999596,48.2057922,-3.780305912
1,1,0,0,0,-0.005513514,0,0.001621622,26.5860078,408.445125,15.11767924,0.734818564,0.548165357,12.83438154,0.976072391,-4.91753045,-0.796991026,0.719494519,0.048439525,-2.913972204,913.9005082,5324.036009,496.7852354,15.09613995,-3.554801532,469.1798155,0.011067407,0.018579428,0.014823418
1,1,0,-0.031081081,0,-0.010567568,0,0,25.10893033,411.5196754,15.38711202,0.014397686,0.013299553,13.15048533,0.504219964,-4.014541342,-1.657891505,0.00040658,0.001510318,-3.018288653,853.1856509,5361.98257,447.9219132,-0.016037818,-0.040440467,464.5288567,9.997314238,0,0.007075433
1.065540541,1,0,0,-0.010810811,0,0,0,47.58570801,394.5312124,16.24626873,0.183045969,0.223666233,25.51953683,3.93E-05,-2.82E-05,1.22E-05,-1.07E-05,3.59E-05,9.32E-07,1592.467243,5219.389268,547.9342212,0.000115001,-0.00024098,856.664367,0.356153958,45.20954704,0.445748338
1,1,0,0.035135135,0,-0.011945946,0,0,25.2820615,411.660868,15.67464903,0.207267172,0.23544409,13.46897184,0.437609838,-3.939520853,-1.743966497,0.060201085,0.059512277,-2.976509059,843.4657454,5368.860141,436.7669488,-0.110957818,-0.137619621,467.6800832,11.35006458,5.22E-07,0.709659789
1,1,0,0,0,0,0,0.002702703,45.94726946,417.8866111,17.6408874,-0.02837413,-0.031289727,23.62626469,-0.000242338,-9.61E-05,0.002241353,0.89534427,0.411143977,-0.000169678,1546.997773,5466.110677,580.5873039,-0.294532218,-0.730756115,777.3453309,-0.001667975,8.83E-05,-0.000789815
1,1,0,-0.005405405,-0.005405405,0,0,0,52.28860007,420.3951139,18.0487102,-0.02187928,0.002656241,27.35222105,2.41E-06,2.86E-06,-5.76E-07,1.07E-06,1.02E-06,2.44E-06,1779.507485,5581.919788,604.83986,-0.177640868,-0.072302044,922.9566003,7.684550023,47.81499945,-0.200082671
1,1,0,0,0,0.001378378,0,0.000405405,32.44548006,413.6087373,17.48487911,-0.510973658,-0.473414459,16.54870378,3.254438256,3.102567379,0.17607234,0.33441091,0.135759639,3.393926514,1084.61916,5380.756368,586.7952056,-12.76553065,-9.5333527,563.3273636,2.01E-05,0.000281037,0.00015056
1,1,0,0,-0.048648649,0,0,-0.004864865,32.87392955,398.3097427,14.61776407,0.030414911,0.030312312,10.69892533,2.26E-05,4.60E-05,-0.000117205,-1.642364698,-0.969261098,4.54E-06,1161.91741,5129.932888,520.2752222,0.382490823,0.38777961,463.7386417,-0.000121502,44.37498024,0.000439992
1.377702703,1,0,0.045945946,0,0,0,0,34.75179256,302.0960887,9.716979057,0.25654999,0.156669468,16.96459323,-3.35E-05,0.000259377,2.10E-05,9.02E-05,-3.08E-05,4.01E-05,1064.80633,3886.855318,342.5804506,0.00026639,-3.27E-05,588.2036908,6.39577925,27.36923817,0.49405554
1,1.01,0,0,0,0,0,-0.005,46.33614885,408.9344465,21.52333273,0.021005098,0.021078576,23.35259903,-1.27E-06,4.48E-06,-3.97E-05,-11.39812217,-0.251098084,-8.20E-06,1573.031244,5324.356289,577.2318839,0.206916998,0.455387087,781.5442567,0.000270567,2.92E-05,0.000149859
1.09527027,1,0,0,0,0.001837838,0,0,45.6843212,384.8306238,15.65198954,0.841164964,0.954563125,25.34053344,-7.622103029,0.357261724,-0.095241065,0.185320013,0.242274051,-1.804575469,1518.744772,5066.349627,522.4950373,1.164755133,1.520803416,828.0806478,34.37748056,34.49292676,0.005631987
1.043243243,1,0,0,0,0.005054054,0,0,32.03364279,400.0838339,16.95389009,0.627430139,0.816524486,18.54722494,30.70543774,1.97838534,-0.086831911,0.018271172,0.010063495,9.754594319,1028.639777,5195.231941,546.4712311,0.980117952,1.074027236,574.8781653,0.00049705,45.07175328,0.442415903
0.998648649,1,-0.010810811,0,0,0,0,0,52.39436153,420.6792626,18.21518659,-4.718049377,-0.101305273,27.40984994,-4.46E-07,4.67E-06,7.74E-06,4.52E-06,1.84E-06,1.59E-06,1785.130607,5586.438526,606.5567277,-30.16812125,3.40786926,923.7174433,7.697037419,48.20070728,-0.62000551
1.303378378,1,0,0,0,0,0,-0.003243243,36.31338037,318.8374189,11.14868043,0.055510926,0.040269619,18.38484107,3.50E-05,-2.94E-06,-0.000438723,-0.320608851,15.73701368,4.77E-05,1143.095178,4162.778408,382.2368178,0.010304294,0.002667284,641.1969207,-7.56E-05,-8.80E-05,-8.18E-05
